selection_category,cell_id,official_cycle_life,cutoff_cycle,family,cycle,true_soh,prediction_median,prediction_min,prediction_max
低误差,MATR_b3c11,817.0,20,current_hybrid,239,0.9929103255271912,0.9827768206596375,0.9815186858177185,0.9843433499336243
低误差,MATR_b3c11,817.0,20,current_hybrid,240,0.992865264415741,0.9827110171318054,0.9814507365226746,0.9842818975448608
低误差,MATR_b3c11,817.0,20,current_hybrid,241,0.9927797317504883,0.9826452136039734,0.9813827872276306,0.9842204451560974
低误差,MATR_b3c11,817.0,20,current_hybrid,242,0.9927732348442078,0.9825795292854309,0.9813149571418762,0.9841591119766235
低误差,MATR_b3c11,817.0,20,current_hybrid,243,0.9928094148635864,0.9825138449668884,0.9812471866607666,0.9840977191925049
低误差,MATR_b3c11,817.0,20,current_hybrid,244,0.9927710294723511,0.9824482202529907,0.981179416179657,0.984036386013031
低误差,MATR_b3c11,817.0,20,current_hybrid,245,0.9927372932434082,0.9823826551437378,0.9811117649078369,0.9839751720428467
低误差,MATR_b3c11,817.0,20,current_hybrid,246,0.9926754832267761,0.9823171496391296,0.9810441136360168,0.9839138984680176
低误差,MATR_b3c11,817.0,20,current_hybrid,247,0.99262934923172,0.9822516441345215,0.9809765219688416,0.9838526844978333
低误差,MATR_b3c11,817.0,20,current_hybrid,248,0.992556095123291,0.9821861386299133,0.9809089303016663,0.9837915301322937
低误差,MATR_b3c11,817.0,20,current_hybrid,249,0.99257493019104,0.9821207523345947,0.9808414578437805,0.9837304353713989
低误差,MATR_b3c11,817.0,20,current_hybrid,250,0.9924763441085815,0.9820554256439209,0.9807740449905396,0.9836693406105042
低误差,MATR_b3c11,817.0,20,current_hybrid,251,0.9924609661102295,0.9819900989532471,0.9807066917419434,0.9836082458496094
低误差,MATR_b3c11,817.0,20,current_hybrid,252,0.9923393130302429,0.9819247722625732,0.9806392788887024,0.9835472702980042
低误差,MATR_b3c11,817.0,20,current_hybrid,253,0.9922680258750916,0.9818595051765442,0.980571985244751,0.9834862351417542
低误差,MATR_b3c11,817.0,20,current_hybrid,254,0.9923055171966553,0.9817942976951599,0.9805047512054443,0.9834252595901489
低误差,MATR_b3c11,817.0,20,current_hybrid,255,0.9922181367874146,0.9817292094230652,0.9804375767707825,0.9833643436431885
低误差,MATR_b3c11,817.0,20,current_hybrid,256,0.9921055436134338,0.9816640615463257,0.9803704023361206,0.9833031296730042
低误差,MATR_b3c11,817.0,20,current_hybrid,257,0.9920858144760132,0.981598973274231,0.9803032875061035,0.9832412600517273
低误差,MATR_b3c11,817.0,20,current_hybrid,258,0.9920280575752258,0.981533944606781,0.9802362322807312,0.9831788539886475
低误差,MATR_b3c11,817.0,20,current_hybrid,259,0.9919489622116089,0.9814689755439758,0.9801692366600037,0.9831159710884094
低误差,MATR_b3c11,817.0,20,current_hybrid,260,0.9918777942657471,0.9814040064811707,0.9801023006439209,0.9830524325370789
低误差,MATR_b3c11,817.0,20,current_hybrid,261,0.9918128848075867,0.9813390374183655,0.9800353050231934,0.9829883575439453
低误差,MATR_b3c11,817.0,20,current_hybrid,262,0.9918251037597656,0.9812741279602051,0.9799684882164001,0.9829237461090088
低误差,MATR_b3c11,817.0,20,current_hybrid,263,0.9918197989463806,0.9812093377113342,0.9799016714096069,0.9828585386276245
低误差,MATR_b3c11,817.0,20,current_hybrid,264,0.991674542427063,0.9811445474624634,0.9798349142074585,0.982792854309082
低误差,MATR_b3c11,817.0,20,current_hybrid,265,0.9916105270385742,0.9810797572135925,0.9797681570053101,0.982726514339447
低误差,MATR_b3c11,817.0,20,current_hybrid,266,0.9915463924407959,0.9810150861740112,0.9797014594078064,0.982659637928009
低误差,MATR_b3c11,817.0,20,current_hybrid,267,0.9914535880088806,0.9809503555297852,0.9796348214149475,0.9825922250747681
低误差,MATR_b3c11,817.0,20,current_hybrid,268,0.9914298057556152,0.9808856844902039,0.9795681834220886,0.9825242757797241
低误差,MATR_b3c11,817.0,20,current_hybrid,269,0.991324245929718,0.9808210730552673,0.9795016646385193,0.9824556708335876
低误差,MATR_b3c11,817.0,20,current_hybrid,270,0.9912362694740295,0.9807565212249756,0.97943514585495,0.982386589050293
低误差,MATR_b3c11,817.0,20,current_hybrid,271,0.9912932515144348,0.9806919693946838,0.9793686866760254,0.9823169112205505
低误差,MATR_b3c11,817.0,20,current_hybrid,272,0.991235613822937,0.9806274175643921,0.9793022871017456,0.9822467565536499
低误差,MATR_b3c11,817.0,20,current_hybrid,273,0.991213858127594,0.9805629849433899,0.9792358875274658,0.9821759462356567
低误差,MATR_b3c11,817.0,20,current_hybrid,274,0.9911419153213501,0.9804985523223877,0.9791695475578308,0.9821045398712158
低误差,MATR_b3c11,817.0,20,current_hybrid,275,0.9910203218460083,0.9804341197013855,0.9791032671928406,0.9820326566696167
低误差,MATR_b3c11,817.0,20,current_hybrid,276,0.9909733533859253,0.9803698062896729,0.9790369868278503,0.9819601774215698
低误差,MATR_b3c11,817.0,20,current_hybrid,277,0.9908685088157654,0.9803054332733154,0.9789707660675049,0.98188716173172
低误差,MATR_b3c11,817.0,20,current_hybrid,278,0.9908531904220581,0.9802411794662476,0.9789046049118042,0.9818135499954224
低误差,MATR_b3c11,817.0,20,current_hybrid,279,0.9907852411270142,0.9801769256591797,0.9788384437561035,0.9817394018173218
低误差,MATR_b3c11,817.0,20,current_hybrid,280,0.9907472133636475,0.9801126718521118,0.9787724018096924,0.9816646575927734
低误差,MATR_b3c11,817.0,20,current_hybrid,281,0.9906328916549683,0.9800485372543335,0.9787063598632812,0.9815993905067444
低误差,MATR_b3c11,817.0,20,current_hybrid,282,0.9905591011047363,0.9799843430519104,0.9786403775215149,0.9815376400947571
低误差,MATR_b3c11,817.0,20,current_hybrid,283,0.9905285835266113,0.9799202680587769,0.9785743951797485,0.9814759492874146
低误差,MATR_b3c11,817.0,20,current_hybrid,284,0.99040287733078,0.9798561930656433,0.978508472442627,0.9814143180847168
低误差,MATR_b3c11,817.0,20,current_hybrid,285,0.9904223084449768,0.9797921180725098,0.9784426093101501,0.9813526272773743
低误差,MATR_b3c11,817.0,20,current_hybrid,286,0.990334689617157,0.9797281622886658,0.9783767461776733,0.9812909960746765
低误差,MATR_b3c11,817.0,20,current_hybrid,287,0.9903006553649902,0.979664146900177,0.9783109426498413,0.9812293648719788
低误差,MATR_b3c11,817.0,20,current_hybrid,288,0.990246593952179,0.979600191116333,0.978245198726654,0.9811673164367676
低误差,MATR_b3c11,817.0,20,current_hybrid,289,0.9902241230010986,0.9795362949371338,0.9781794548034668,0.9811045527458191
低误差,MATR_b3c11,817.0,20,current_hybrid,290,0.9901081323623657,0.9794723987579346,0.9781137704849243,0.9810410737991333
低误差,MATR_b3c11,817.0,20,current_hybrid,291,0.9900766015052795,0.9794085621833801,0.9780481457710266,0.9809770584106445
低误差,MATR_b3c11,817.0,20,current_hybrid,292,0.9899376034736633,0.9793447256088257,0.9779825210571289,0.9809122085571289
低误差,MATR_b3c11,817.0,20,current_hybrid,293,0.9899408221244812,0.979280948638916,0.977916955947876,0.9808467626571655
低误差,MATR_b3c11,817.0,20,current_hybrid,294,0.9899356365203857,0.9792171716690063,0.977851390838623,0.9807806611061096
低误差,MATR_b3c11,817.0,20,current_hybrid,295,0.9897398948669434,0.9791535139083862,0.9777859449386597,0.9807138442993164
低误差,MATR_b3c11,817.0,20,current_hybrid,296,0.9896804690361023,0.9790897965431213,0.9777204990386963,0.9806463718414307
低误差,MATR_b3c11,817.0,20,current_hybrid,297,0.9896193146705627,0.979026198387146,0.9776550531387329,0.9805781841278076
低误差,MATR_b3c11,817.0,20,current_hybrid,298,0.9895887970924377,0.978962242603302,0.9775896668434143,0.980509340763092
低误差,MATR_b3c11,817.0,20,current_hybrid,299,0.9895414710044861,0.978897750377655,0.9775243401527405,0.9804398417472839
低误差,MATR_b3c11,817.0,20,current_hybrid,300,0.9894778728485107,0.9788327217102051,0.9774590134620667,0.9803696274757385
低误差,MATR_b3c11,817.0,20,current_hybrid,301,0.9894310832023621,0.9787670969963074,0.9773937463760376,0.9802988171577454
低误差,MATR_b3c11,817.0,20,current_hybrid,302,0.9893120527267456,0.9787009358406067,0.9773284792900085,0.9802272915840149
低误差,MATR_b3c11,817.0,20,current_hybrid,303,0.9891707897186279,0.9786341786384583,0.9772633910179138,0.9801550507545471
低误差,MATR_b3c11,817.0,20,current_hybrid,304,0.989147961139679,0.9785668849945068,0.9771981835365295,0.9800821542739868
低误差,MATR_b3c11,817.0,20,current_hybrid,305,0.9890312552452087,0.9784990549087524,0.9771330952644348,0.9800085425376892
低误差,MATR_b3c11,817.0,20,current_hybrid,306,0.9890373945236206,0.9784305691719055,0.9770680069923401,0.9799343347549438
低误差,MATR_b3c11,817.0,20,current_hybrid,307,0.9889618158340454,0.9783616065979004,0.9770029187202454,0.9798593521118164
低误差,MATR_b3c11,817.0,20,current_hybrid,308,0.9888808131217957,0.9782921075820923,0.9769378900527954,0.9797837734222412
低误差,MATR_b3c11,817.0,20,current_hybrid,309,0.9888501763343811,0.9782219529151917,0.9768729209899902,0.9797074794769287
低误差,MATR_b3c11,817.0,20,current_hybrid,310,0.9887828826904297,0.9781513214111328,0.9768079519271851,0.9796304702758789
低误差,MATR_b3c11,817.0,20,current_hybrid,311,0.988787829875946,0.9780800342559814,0.9767431020736694,0.9795528650283813
低误差,MATR_b3c11,817.0,20,current_hybrid,312,0.9886154532432556,0.9780082702636719,0.9766782522201538,0.9794745445251465
低误差,MATR_b3c11,817.0,20,current_hybrid,313,0.9885647892951965,0.9779358506202698,0.9766134023666382,0.9793955683708191
低误差,MATR_b3c11,817.0,20,current_hybrid,314,0.9884954690933228,0.9778629541397095,0.9765485525131226,0.9793158769607544
低误差,MATR_b3c11,817.0,20,current_hybrid,315,0.9883707761764526,0.9777894616127014,0.9764837622642517,0.9792355298995972
低误差,MATR_b3c11,817.0,20,current_hybrid,316,0.9883176684379578,0.9777153730392456,0.9764190316200256,0.9791544675827026
低误差,MATR_b3c11,817.0,20,current_hybrid,317,0.9881599545478821,0.9776407480239868,0.9763543009757996,0.9790728092193604
低误差,MATR_b3c11,817.0,20,current_hybrid,318,0.9881808757781982,0.9775655269622803,0.976289689540863,0.978990375995636
低误差,MATR_b3c11,817.0,20,current_hybrid,319,0.9880886673927307,0.9774897694587708,0.9762250781059265,0.9789072871208191
低误差,MATR_b3c11,817.0,20,current_hybrid,320,0.9880265593528748,0.9774134755134583,0.97616046667099,0.9788235425949097
低误差,MATR_b3c11,817.0,20,current_hybrid,321,0.9879143238067627,0.9773365259170532,0.9760958552360535,0.9787391424179077
低误差,MATR_b3c11,817.0,20,current_hybrid,322,0.9878377914428711,0.97725909948349,0.9760313034057617,0.9786540269851685
低误差,MATR_b3c11,817.0,20,current_hybrid,323,0.9876993894577026,0.9771811366081238,0.9759668707847595,0.9785682559013367
低误差,MATR_b3c11,817.0,20,current_hybrid,324,0.9877081513404846,0.9771024584770203,0.9759023785591125,0.9784817695617676
低误差,MATR_b3c11,817.0,20,current_hybrid,325,0.9876920580863953,0.9770233631134033,0.9758379459381104,0.978394627571106
低误差,MATR_b3c11,817.0,20,current_hybrid,326,0.987593412399292,0.9769436717033386,0.9757735133171082,0.9783068299293518
低误差,MATR_b3c11,817.0,20,current_hybrid,327,0.9874958395957947,0.9768633246421814,0.9757091999053955,0.9782183170318604
低误差,MATR_b3c11,817.0,20,current_hybrid,328,0.9873296022415161,0.976782500743866,0.9756448268890381,0.9781290888786316
低误差,MATR_b3c11,817.0,20,current_hybrid,329,0.9872972369194031,0.9767010807991028,0.9755805134773254,0.9780392646789551
低误差,MATR_b3c11,817.0,20,current_hybrid,330,0.9873198866844177,0.9766190648078918,0.9755162000656128,0.9779486656188965
低误差,MATR_b3c11,817.0,20,current_hybrid,331,0.9872285723686218,0.9765365123748779,0.9754520058631897,0.9778574705123901
低误差,MATR_b3c11,817.0,20,current_hybrid,332,0.9871757626533508,0.976453423500061,0.9753877520561218,0.9777655601501465
低误差,MATR_b3c11,817.0,20,current_hybrid,333,0.9870364665985107,0.9763697385787964,0.9753235578536987,0.9776729345321655
低误差,MATR_b3c11,817.0,20,current_hybrid,334,0.9869372248649597,0.976285457611084,0.9752594828605652,0.977579653263092
低误差,MATR_b3c11,817.0,20,current_hybrid,335,0.9868508577346802,0.9762006402015686,0.9751953482627869,0.977485716342926
低误差,MATR_b3c11,817.0,20,current_hybrid,336,0.9867796301841736,0.9761152863502502,0.9751312136650085,0.9773910641670227
低误差,MATR_b3c11,817.0,20,current_hybrid,337,0.9867518544197083,0.9760292768478394,0.975067138671875,0.9772957563400269
低误差,MATR_b3c11,817.0,20,current_hybrid,338,0.9866301417350769,0.9759427905082703,0.975003182888031,0.9771997332572937
低误差,MATR_b3c11,817.0,20,current_hybrid,339,0.9866579174995422,0.9758557081222534,0.9749391674995422,0.9771031141281128
低误差,MATR_b3c11,817.0,20,current_hybrid,340,0.9865151643753052,0.9757680296897888,0.9748751521110535,0.9770057201385498
低误差,MATR_b3c11,817.0,20,current_hybrid,341,0.9864293336868286,0.9756797552108765,0.9748112559318542,0.9769076704978943
低误差,MATR_b3c11,817.0,20,current_hybrid,342,0.9863344430923462,0.9755910038948059,0.974747359752655,0.9768089652061462
低误差,MATR_b3c11,817.0,20,current_hybrid,343,0.9862801432609558,0.9755016565322876,0.9746834635734558,0.9767095446586609
低误差,MATR_b3c11,817.0,20,current_hybrid,344,0.9862210750579834,0.9754117131233215,0.9746196269989014,0.976609468460083
低误差,MATR_b3c11,817.0,20,current_hybrid,345,0.986090898513794,0.9753212332725525,0.9745557904243469,0.9765087366104126
低误差,MATR_b3c11,817.0,20,current_hybrid,346,0.9860531091690063,0.9752300977706909,0.9744920134544373,0.9764072299003601
低误差,MATR_b3c11,817.0,20,current_hybrid,347,0.9859298467636108,0.9751384854316711,0.9744282960891724,0.9763051867485046
低误差,MATR_b3c11,817.0,20,current_hybrid,348,0.9858855605125427,0.9750462770462036,0.9743613004684448,0.9762023091316223
低误差,MATR_b3c11,817.0,20,current_hybrid,349,0.9858188629150391,0.9749535322189331,0.974290132522583,0.9760988354682922
低误差,MATR_b3c11,817.0,20,current_hybrid,350,0.9856836199760437,0.9748601913452148,0.9742186069488525,0.9759947061538696
低误差,MATR_b3c11,817.0,20,current_hybrid,351,0.9856581687927246,0.9747662544250488,0.9741466641426086,0.9758898019790649
低误差,MATR_b3c11,817.0,20,current_hybrid,352,0.9855479001998901,0.9746717810630798,0.9740744233131409,0.9757842421531677
低误差,MATR_b3c11,817.0,20,current_hybrid,353,0.9854353070259094,0.9745767116546631,0.9740016460418701,0.975678026676178
低误差,MATR_b3c11,817.0,20,current_hybrid,354,0.9854012131690979,0.9744811058044434,0.9739286303520203,0.9755710959434509
低误差,MATR_b3c11,817.0,20,current_hybrid,355,0.9853247404098511,0.9743849039077759,0.9738550782203674,0.9754635691642761
低误差,MATR_b3c11,817.0,20,current_hybrid,356,0.9852024912834167,0.9742881655693054,0.9737812280654907,0.9753552675247192
低误差,MATR_b3c11,817.0,20,current_hybrid,357,0.9852205514907837,0.9741907715797424,0.9737069606781006,0.9752463102340698
低误差,MATR_b3c11,817.0,20,current_hybrid,358,0.9851374626159668,0.9740907549858093,0.9736323356628418,0.9751366376876831
低误差,MATR_b3c11,817.0,20,current_hybrid,359,0.9851058721542358,0.9739711880683899,0.9735572934150696,0.9750263690948486
低误差,MATR_b3c11,817.0,20,current_hybrid,360,0.9850962162017822,0.9738509058952332,0.9734818935394287,0.9749153256416321
低误差,MATR_b3c11,817.0,20,current_hybrid,361,0.9850082993507385,0.973730206489563,0.9734060764312744,0.9748036861419678
低误差,MATR_b3c11,817.0,20,current_hybrid,362,0.9848992228507996,0.9736088514328003,0.9733298420906067,0.9746913313865662
低误差,MATR_b3c11,817.0,20,current_hybrid,363,0.9848060607910156,0.9734869599342346,0.9732532501220703,0.9745782613754272
低误差,MATR_b3c11,817.0,20,current_hybrid,364,0.9847211241722107,0.973364531993866,0.9731763005256653,0.9744645357131958
低误差,MATR_b3c11,817.0,20,current_hybrid,365,0.9846716523170471,0.9732855558395386,0.973098874092102,0.974350094795227
低误差,MATR_b3c11,817.0,20,current_hybrid,366,0.9845966100692749,0.9732223153114319,0.9730211496353149,0.9742349982261658
低误差,MATR_b3c11,817.0,20,current_hybrid,367,0.9845648407936096,0.97315913438797,0.9729430079460144,0.974119246006012
低误差,MATR_b3c11,817.0,20,current_hybrid,368,0.9844347238540649,0.9730824828147888,0.9728643894195557,0.9740027189254761
低误差,MATR_b3c11,817.0,20,current_hybrid,369,0.984377920627594,0.9729783535003662,0.9727435111999512,0.9738855957984924
低误差,MATR_b3c11,817.0,20,current_hybrid,370,0.9843461513519287,0.9728735685348511,0.9726176261901855,0.9737677574157715
低误差,MATR_b3c11,817.0,20,current_hybrid,371,0.9842932224273682,0.972768247127533,0.9724911451339722,0.973649263381958
低误差,MATR_b3c11,817.0,20,current_hybrid,372,0.9830657243728638,0.9726623892784119,0.972364068031311,0.9735299944877625
低误差,MATR_b3c11,817.0,20,current_hybrid,373,0.9841070771217346,0.972555935382843,0.9722364544868469,0.9734101295471191
低误差,MATR_b3c11,817.0,20,current_hybrid,374,0.9840754270553589,0.9724488854408264,0.9721082448959351,0.9732895493507385
低误差,MATR_b3c11,817.0,20,current_hybrid,375,0.9839259386062622,0.9723412990570068,0.9719794988632202,0.9731683135032654
低误差,MATR_b3c11,817.0,20,current_hybrid,376,0.9839508533477783,0.9722331166267395,0.9718501567840576,0.9730463624000549
低误差,MATR_b3c11,817.0,20,current_hybrid,377,0.9837482571601868,0.9721398949623108,0.9717202186584473,0.9729236960411072
低误差,MATR_b3c11,817.0,20,current_hybrid,378,0.9837814569473267,0.9720574617385864,0.9715897440910339,0.9728004336357117
低误差,MATR_b3c11,817.0,20,current_hybrid,379,0.9836475849151611,0.9719746112823486,0.9714586734771729,0.9726764559745789
低误差,MATR_b3c11,817.0,20,current_hybrid,380,0.9835582971572876,0.9718914031982422,0.971327006816864,0.9725517630577087
低误差,MATR_b3c11,817.0,20,current_hybrid,381,0.9835366010665894,0.9718077778816223,0.9711948037147522,0.9724264144897461
低误差,MATR_b3c11,817.0,20,current_hybrid,382,0.9834683537483215,0.971723735332489,0.9710620045661926,0.9723003506660461
低误差,MATR_b3c11,817.0,20,current_hybrid,383,0.9833672642707825,0.9716393351554871,0.9709286093711853,0.9721736311912537
低误差,MATR_b3c11,817.0,20,current_hybrid,384,0.9832818508148193,0.9715545773506165,0.970794677734375,0.9720461964607239
低误差,MATR_b3c11,817.0,20,current_hybrid,385,0.9831472039222717,0.9714693427085876,0.9706600904464722,0.9719510674476624
低误差,MATR_b3c11,817.0,20,current_hybrid,386,0.9830655455589294,0.9713837504386902,0.9705250263214111,0.9718796610832214
低误差,MATR_b3c11,817.0,20,current_hybrid,387,0.9829689860343933,0.9712978005409241,0.9703893065452576,0.9718078374862671
低误差,MATR_b3c11,817.0,20,current_hybrid,388,0.9829111695289612,0.9712113738059998,0.9702531099319458,0.9717355966567993
低误差,MATR_b3c11,817.0,20,current_hybrid,389,0.982799232006073,0.9711245894432068,0.9701162576675415,0.9716628193855286
低误差,MATR_b3c11,817.0,20,current_hybrid,390,0.9827464818954468,0.9710375070571899,0.9699788689613342,0.9715896248817444
低误差,MATR_b3c11,817.0,20,current_hybrid,391,0.982646107673645,0.9709499478340149,0.9698408842086792,0.9715160131454468
低误差,MATR_b3c11,817.0,20,current_hybrid,392,0.9826361536979675,0.9708620309829712,0.969702422618866,0.9714418649673462
低误差,MATR_b3c11,817.0,20,current_hybrid,393,0.9825645089149475,0.9707736372947693,0.9695633053779602,0.971367359161377
低误差,MATR_b3c11,817.0,20,current_hybrid,394,0.9824187159538269,0.9706849455833435,0.9694235920906067,0.9712923765182495
低误差,MATR_b3c11,817.0,20,current_hybrid,395,0.9822904467582703,0.9705957770347595,0.9692833423614502,0.9712168574333191
低误差,MATR_b3c11,817.0,20,current_hybrid,396,0.9822744727134705,0.9704636931419373,0.969142496585846,0.97114098072052
低误差,MATR_b3c11,817.0,20,current_hybrid,397,0.9821506142616272,0.9703273773193359,0.969001054763794,0.9710646271705627
低误差,MATR_b3c11,817.0,20,current_hybrid,398,0.9821313619613647,0.9701903462409973,0.9688590168952942,0.9709877967834473
低误差,MATR_b3c11,817.0,20,current_hybrid,399,0.9819915890693665,0.9700526595115662,0.9687165021896362,0.9709105491638184
低误差,MATR_b3c11,817.0,20,current_hybrid,400,0.9819591641426086,0.9699142575263977,0.9685733318328857,0.970832884311676
低误差,MATR_b3c11,817.0,20,current_hybrid,401,0.9819162487983704,0.9697752594947815,0.9684296250343323,0.9707546234130859
低误差,MATR_b3c11,817.0,20,current_hybrid,402,0.9818482995033264,0.9696354269981384,0.9682852625846863,0.970676064491272
低误差,MATR_b3c11,817.0,20,current_hybrid,403,0.9817370772361755,0.9694949984550476,0.9681404232978821,0.970596969127655
低误差,MATR_b3c11,817.0,20,current_hybrid,404,0.9816519021987915,0.9693538546562195,0.9679949879646301,0.9705175161361694
低误差,MATR_b3c11,817.0,20,current_hybrid,405,0.9815347790718079,0.9692120552062988,0.9678489565849304,0.9704374670982361
低误差,MATR_b3c11,817.0,20,current_hybrid,406,0.9813916683197021,0.9690695405006409,0.967702329158783,0.9703570604324341
低误差,MATR_b3c11,817.0,20,current_hybrid,407,0.9813862442970276,0.9689263105392456,0.9675551652908325,0.9702761769294739
低误差,MATR_b3c11,817.0,20,current_hybrid,408,0.9812449812889099,0.9687824845314026,0.9674074649810791,0.9701948761940002
低误差,MATR_b3c11,817.0,20,current_hybrid,409,0.9811964631080627,0.9686378836631775,0.9672591090202332,0.9701130390167236
低误差,MATR_b3c11,817.0,20,current_hybrid,410,0.9810855984687805,0.9684926867485046,0.9671101570129395,0.9700308442115784
低误差,MATR_b3c11,817.0,20,current_hybrid,411,0.9809443950653076,0.9683467149734497,0.9669606685638428,0.9699481129646301
低误差,MATR_b3c11,817.0,20,current_hybrid,412,0.9809092879295349,0.9682000875473022,0.9668106436729431,0.9698650240898132
低误差,MATR_b3c11,817.0,20,current_hybrid,413,0.980779767036438,0.9680528044700623,0.9666599631309509,0.9697813391685486
低误差,MATR_b3c11,817.0,20,current_hybrid,414,0.9807939529418945,0.967904806137085,0.9665087461471558,0.9696972966194153
低误差,MATR_b3c11,817.0,20,current_hybrid,415,0.9807275533676147,0.9677561521530151,0.9663569927215576,0.9696128368377686
低误差,MATR_b3c11,817.0,20,current_hybrid,416,0.9805936813354492,0.9676067233085632,0.9662045836448669,0.9695279002189636
低误差,MATR_b3c11,817.0,20,current_hybrid,417,0.9805231690406799,0.9674566984176636,0.9660516977310181,0.9694424867630005
低误差,MATR_b3c11,817.0,20,current_hybrid,418,0.980485737323761,0.9673059582710266,0.9658981561660767,0.9693565368652344
低误差,MATR_b3c11,817.0,20,current_hybrid,419,0.9803234934806824,0.9671545624732971,0.9657440781593323,0.9692702293395996
低误差,MATR_b3c11,817.0,20,current_hybrid,420,0.9802712798118591,0.9670024514198303,0.9655894041061401,0.9691835045814514
低误差,MATR_b3c11,817.0,20,current_hybrid,421,0.9801942706108093,0.9668496251106262,0.9654341340065002,0.9690962433815002
低误差,MATR_b3c11,817.0,20,current_hybrid,422,0.9801203012466431,0.9666961431503296,0.9652782678604126,0.9690086245536804
低误差,MATR_b3c11,817.0,20,current_hybrid,423,0.9799979329109192,0.9665419459342957,0.9651219248771667,0.9689204692840576
低误差,MATR_b3c11,817.0,20,current_hybrid,424,0.9799664616584778,0.9663870930671692,0.9649649262428284,0.9688318967819214
低误差,MATR_b3c11,817.0,20,current_hybrid,425,0.9798029065132141,0.9662315249443054,0.964807391166687,0.9687427878379822
低误差,MATR_b3c11,817.0,20,current_hybrid,426,0.9796868562698364,0.9660934209823608,0.9646492004394531,0.9686533212661743
低误差,MATR_b3c11,817.0,20,current_hybrid,427,0.9796718955039978,0.9659559726715088,0.964490532875061,0.9685633778572083
低误差,MATR_b3c11,817.0,20,current_hybrid,428,0.9795398116111755,0.9658179879188538,0.9643312692642212,0.968472957611084
低误差,MATR_b3c11,817.0,20,current_hybrid,429,0.9794185757637024,0.9656793475151062,0.9641714096069336,0.9683821201324463
低误差,MATR_b3c11,817.0,20,current_hybrid,430,0.979414165019989,0.9655401706695557,0.9640108942985535,0.9682908058166504
低误差,MATR_b3c11,817.0,20,current_hybrid,431,0.9792765974998474,0.9654003977775574,0.9638499021530151,0.9681990146636963
低误差,MATR_b3c11,817.0,20,current_hybrid,432,0.9792064428329468,0.9652601480484009,0.9636882543563843,0.9681068062782288
低误差,MATR_b3c11,817.0,20,current_hybrid,433,0.9789968132972717,0.9651192426681519,0.9635261297225952,0.968014121055603
低误差,MATR_b3c11,817.0,20,current_hybrid,434,0.9789782166481018,0.9649777412414551,0.9633634090423584,0.9679208993911743
低误差,MATR_b3c11,817.0,20,current_hybrid,435,0.9788752198219299,0.9648357033729553,0.963200032711029,0.967827320098877
低误差,MATR_b3c11,817.0,20,current_hybrid,436,0.9788268804550171,0.9646930694580078,0.9630361199378967,0.9677333235740662
低误差,MATR_b3c11,817.0,20,current_hybrid,437,0.9786317348480225,0.9645498394966125,0.9628716707229614,0.9676387906074524
低误差,MATR_b3c11,817.0,20,current_hybrid,438,0.9785290360450745,0.9644061326980591,0.9627065658569336,0.9675438404083252
低误差,MATR_b3c11,817.0,20,current_hybrid,439,0.9783207178115845,0.9642617106437683,0.9625409245491028,0.9674484133720398
低误差,MATR_b3c11,817.0,20,current_hybrid,440,0.9782679080963135,0.9641168117523193,0.9623746871948242,0.967352569103241
低误差,MATR_b3c11,817.0,20,current_hybrid,441,0.9781017899513245,0.9639713168144226,0.9622079133987427,0.9672562479972839
低误差,MATR_b3c11,817.0,20,current_hybrid,442,0.978009045124054,0.9638252258300781,0.9620405435562134,0.9671594500541687
低误差,MATR_b3c11,817.0,20,current_hybrid,443,0.9778277277946472,0.9636785387992859,0.9618725776672363,0.96706223487854
低误差,MATR_b3c11,817.0,20,current_hybrid,444,0.97773677110672,0.9635313153266907,0.9617040157318115,0.9669645428657532
低误差,MATR_b3c11,817.0,20,current_hybrid,445,0.97768634557724,0.9633834958076477,0.9615349769592285,0.9668663740158081
低误差,MATR_b3c11,817.0,20,current_hybrid,446,0.9776399731636047,0.9632351398468018,0.9613652229309082,0.9667677879333496
低误差,MATR_b3c11,817.0,20,current_hybrid,447,0.9775607585906982,0.9630861282348633,0.9611949324607849,0.9666687250137329
低误差,MATR_b3c11,817.0,20,current_hybrid,448,0.977464497089386,0.9629365801811218,0.9610241651535034,0.966569185256958
低误差,MATR_b3c11,817.0,20,current_hybrid,449,0.9775134921073914,0.9627864956855774,0.9608527421951294,0.9664692282676697
低误差,MATR_b3c11,817.0,20,current_hybrid,450,0.9773578643798828,0.9626357555389404,0.9606807231903076,0.9663687944412231
低误差,MATR_b3c11,817.0,20,current_hybrid,451,0.9773343801498413,0.9624844789505005,0.9605081677436829,0.9662679433822632
低误差,MATR_b3c11,817.0,20,current_hybrid,452,0.9771631956100464,0.9623326063156128,0.9603349566459656,0.9661665558815002
低误差,MATR_b3c11,817.0,20,current_hybrid,453,0.9771482348442078,0.9621801972389221,0.9601612091064453,0.9660648107528687
低误差,MATR_b3c11,817.0,20,current_hybrid,454,0.977047860622406,0.9620271921157837,0.9599869251251221,0.9659625291824341
低误差,MATR_b3c11,817.0,20,current_hybrid,455,0.9769800901412964,0.9618735909461975,0.9598120450973511,0.9658598303794861
低误差,MATR_b3c11,817.0,20,current_hybrid,456,0.9768184423446655,0.9617194533348083,0.9596365094184875,0.9657566547393799
低误差,MATR_b3c11,817.0,20,current_hybrid,457,0.9767259955406189,0.9615646600723267,0.9594604969024658,0.9656530022621155
